جامعه,0.0012321928811736783
بودند,0.0004338707328076332
تصمیم,0.00039371415913229353
3,0.00045301208866679345
پرسشهایی,0.0014668962871115217
زندگی,0.0022194429595858278
«مادرکشی»,0.0006286698373335093
نخلستانها,0.0006544511291086415
دارند،,0.0010268274009780651
رقم,0.0007898672315215886
ارزی,0.0005404354741989816
پسته,0.0028722539695083273
و,0.0023711532874565997
فاقد,0.0012321928811736783
این,0.00455279589573938
بعدتر,0.0007898672315215886
دولت,0.0008106532112984725
تلاشی,0.00038506027536677447
میتوان,0.0009626506884169361
غبار,0.0009060241773335869
آنا،,0.002200344430667282
میماند,0.0009060241773335869
زیستمحیطی,0.0008556895008150542
بارز,0.004400688861334564
سرشاخههای,0.000327710872652574
سرعت,0.0011409193344200724
ایران,0.0056308411940955445
نوعی,0.0011601633652380465
ژستها,0.000327710872652574
بود,0.00018677411803125562
مستلزم,0.001085872202376312
جای,0.0010467152223842496
زمین,0.0005060591510283022
پرخاشگری,0.000327710872652574
ادا,0.0004398216847903048
دادن,0.0007701205507335489
تصمیمات,0.0023864026912085064
باید،,0.0008556895008150542
پر,0.00040435508235208523
عبور,0.000880137772266913
جابهجایی,0.0017113790016301084
خشکسالیهای,0.0010268274009780651
برد,0.0003009306264354717
طولانیترین,0.000880137772266913
سیاسیون,0.0006286698373335093
اهمیت,0.0004338707328076332
بخش,0.00045301208866679345
دریاچه,0.0015952246272023139
اسلامی,0.001308902258217283
مساعد,0.0005404354741989816
اما,0.002142155069908442
آب»,0.001062235242391102
آلوده,0.000880137772266913
بسیاری,0.0008556895008150542
خود,0.005460698139599672
نیست،,0.002418566370274476
طرحهای,0.0015873896551048398
هیبتی,0.0011409193344200724
صنایع,0.0008106532112984725
دارند,0.0012206884219621947
پرمصرفی,0.0008106532112984725
یا,0.0003558235652560352
آبی,0.0009907184526835424
باشد,0.00039358374913906705
مخفی,0.00045301208866679345
مناسبات,0.001621306422596945
سایر,0.00038506027536677447
روحانی،,0.0014002191831519071
نظامهای,0.0012321928811736783
میشد,0.0004338707328076332
اتفاقی,0.0009060241773335869
نیستند؛,0.0019253013768338722
پربار,0.0008325627575497827
نزدیک,0.0019224230253196831
آبا,0.0005190350266956945
میلیونها,0.0007701205507335489
راهحلهای,0.0019253013768338722
مرکزی,0.0008106532112984725
صورت,0.0008106532112984725
ویژه,0.0012321928811736783
نداشته,0.0006544511291086415
حفاظت,0.0009937039364303856
شکل,0.0004764734918561636
ابتدا,0.00038506027536677447
پسابهای,0.000880137772266913
مجاز,0.0009060241773335869
ریزگردها,0.0009060241773335869
اداره,0.0008556895008150542
داعیهداران,0.0005500861076668205
جان,0.0010653876863753729
مهار,0.0014668962871115217
حالی,0.0010297981002150684
هزار,0.001085872202376312
سخنان,0.0014668962871115217
ورود,0.0006160964405868392
منطقهگرایی,0.001621306422596945
کمی,0.0006544511291086415
عمل,0.002073799399364383
دسترس,0.0005924004236411914
مرحوم,0.0014002191831519071
کلانتری,0.0024794301585098007
برای,0.0046265733362686355
توسعه,0.001832132352242357
هیچ,0.002126325391983449
مشخص,0.00038506027536677447
بعد،,0.000327710872652574
سوهانی»,0.0008325627575497827
با,0.0022207862312877253
سوم,0.000850786467841234
محترمانه,0.0007898672315215886
همشهریان,0.0005500861076668205
نگه,0.001085872202376312
بسیار,0.0027467458994980868
آبادانی,0.0008325627575497827
دل,0.0014611954914184513
فرار,0.0010268274009780651
اوضاع,0.0012835342512225814
احداث,0.0006160964405868392
بد,0.0007729777868136799
انقلاب,0.0021859035913723572
شعارها,0.0011848008472823829
حظ,0.0010268274009780651
وابستگی,0.0006160964405868392
منتقل,0.0013750832235546156
ایجاد,0.0013537357479776566
دو,0.00015916104305348035
برخورد,0.000327710872652574
کشاورزی,0.0009571347763213885
اجدادیشان,0.0007898672315215886
میرسد,0.0009060241773335869
به,0.004203436154467292
کویرنشینان,0.0009937039364303856
روایت,0.0016651255150995654
باعث,0.002325023748149121
نابودی,0.0016303042845872558
مرکز,0.0007292455438639148
بیخ,0.0007898672315215886
اینجاست,0.0017034656753217145
عمدتا,0.0004338707328076332
سال,0.0012574129937237945
نظر,0.001501387884425707
دوم-,0.0009937039364303856
جمعیت,0.0005924004236411914
میگیرند,0.001636127822771604
جنوبی,0.0009937039364303856
آن,0.004152320265668361
تجمع,0.0006160964405868392
نزدیکترین,0.0009626506884169361
بحرانی,0.0016873483115439384
ختم,0.0006286698373335093
مستندی,0.0012321928811736783
قرار,0.0016753948905181223
موثر,0.0023696016945647658
نهالهای,0.0005404354741989816
شدهاند,0.0004338707328076332
بزرگ,0.0009096174470004683
توسعهنیافته,0.0012321928811736783
چرا,0.0009937039364303856
ایشان,0.0007236862484169943
مبتنی,0.0005500861076668205
-,0.0004513959396532076
شدن,0.004574068537991793
چهرههای,0.0023696016945647658
سالهاست,0.0008106532112984725
شهری,0.0013059953224750286
دیگری,0.001339340088232259
کارون،,0.00038506027536677447
خشک,0.0024237797823835313
انتظار,0.0005924004236411914
فولادسازی,0.0019445164687194988
شرایط,0.0007898672315215886
تکرار,0.000327710872652574
برداشت,0.0006716735272430794
مقادیر,0.0006160964405868392
تعادل,0.0010013102275362217
حسن,0.0011601633652380465
انجام,0.003150011536639709
نهاد,0.0012321928811736783
چه,0.0008555459600141386
همچنین,0.0011821454079478197
وطن,0.010268274009780651
مواجه,0.0016470925769755012
نه,0.00011562438102828113
هورالعظیم»,0.0017113790016301084
کارخانه,0.0016825705275695117
شرب,0.002054925945161681
پدیده,0.001422367469455933
سایه,0.0007898672315215886
نحوی,0.0009060241773335869
ریز,0.0008801239322495525
جدید,0.00044778235149538627
مقدم,0.0007898672315215886
گزارش,0.002200344430667282
«افراد,0.002200344430667282
کارشناسان,0.0005924004236411914
بدترین,0.001437455158577909
کیلومتر,0.0017566846097126694
سیاستگذاران,0.0012321928811736783
خوب,0.0010268274009780651
تمام,0.0010268274009780651
تخصیص,0.0019368720772849866
فاز,0.0010268274009780651
حقابه,0.0017113790016301084
مدیریت,0.0010684759631339443
فراتر,0.0006160964405868392
نمیشود,0.000327710872652574
مهاجرت,0.0008556895008150542
ادای,0.0007701205507335489
میکند؛,0.0006286698373335093
عنوان,0.0004338707328076332
اعتماد,0.0010268274009780651
»,0.0011668738576069311
دنبال,0.002268763914243291
منطقه,0.0012522390134678426
حفظ,0.001085872202376312
تعویض,0.0009937039364303856
بدون,0.002158990867895435
باشد-,0.0009626506884169361
خوزستاننشین,0.0011848008472823829
نوبت,0.0007701205507335489
حوزههای,0.0009937039364303856
دیده,0.0017257133616097556
نمونهاش,0.000880137772266913
سیاسی,0.004522472801216436
مردمانشان,0.0007898672315215886
حد,0.0007506939422128535
نکته,0.0017034656753217145
هفته,0.000327710872652574
تبعات,0.002446011095043548
بهینه,0.0008677414656152664
تازه,0.00045301208866679345
زاگرس,0.0023658457521850977
داشته,0.001807514007170306
روستا,0.0005608568425231706
سد,0.00037084380748648164
هستند،,0.0005500861076668205
نبوده،,0.0019253013768338722
نادانیم،,0.007701205507335489
بدتر,0.0010797848172723376
آنچه,0.001459682665413882
سیاست,0.0007131611682432339
حاصلخیز,0.0007701205507335489
عظیم,0.001986750741074075
هویت,0.0011848008472823829
گاه,0.0005045013443182909
دهد,0.0005752377872032518
دراز,0.0004338707328076332
دِین,0.0007898672315215886
همواره,0.0010268274009780651
میشود,0.0019180281945910134
مهلکی,0.0008325627575497827
ایران»,0.0023696016945647658
پخش,0.0012321928811736783
دادهاند,0.0021092052197452566
دریا,0.00044868547401853644
مانند,0.001422367469455933
قاعدتا,0.0009626506884169361
فیزیکی,0.0008106532112984725
اضافی,0.0009626506884169361
بهرهمندی,0.001701572935682468
اینها,0.001736298913961702
اطراف,0.0009937039364303856
فنی,0.0005500861076668205
کرد,0.00036836006611719855
که,0.004346590107804235
نفر,0.0007701205507335489
کارخانههای,0.0008325627575497827
پذیرفتنی,0.0019253013768338722
را,0.0011365660312029069
اول,0.001621306422596945
سازمان,0.0010948693391917047
توجیه,0.0013042147211054678
هم,0.0014157950038029311
متعلق,0.0008556895008150542
توضیح,0.0006286698373335093
درشت,0.001062235242391102
سدها,0.0010682987476631819
مشکل,0.0011462921268782914
ژست,0.000823341743072162
دادهاند؛,0.0005500861076668205
جناب,0.0024794301585098007
سدهای,0.001390595812954293
کویر،,0.0009937039364303856
سالها,0.0006409792485979091
زیاد,0.0012002987465219573
طرحی,0.00038506027536677447
عملکردشان,0.0010268274009780651
پنجه,0.0008556895008150542
سیاسی-,0.0019253013768338722
ناهنجار,0.0009060241773335869
قدرتمندی,0.000327710872652574
دست,0.0008859046512177062
چهارم-,0.001621306422596945
بازار,0.0005404354741989816
قول,0.0007506939422128535
خواهد,0.0027281161726020854
اهواز,0.0009060241773335869
بیفتد,0.0007701205507335489
برآمده,0.0007898672315215886
عقل,0.0009626506884169361
آباد,0.000850786467841234
نظام,0.001712815588095792
میافتد,0.0012321928811736783
اصلاحطلبی,0.0019106112217822293
تنگناها،,0.0007898672315215886
گذشته,0.0017186940255925858
بیشتر,0.0008556895008150542
احمدینژاد,0.0014002191831519071
دیگرانی,0.0006160964405868392
غیرکارشناسی,0.0008106532112984725
مصنوعی,0.0008556895008150542
عوامفریبانه,0.000327710872652574
سیاستمدارانی,0.0011102295940235883
داده,0.0010034395345957065
کاری,0.0005924004236411914
پذیرفتن,0.00027152759611954276
اشتباهات,0.0016185898526862891
گسترش,0.0011409193344200724
واقعیت,0.00045301208866679345
زمینهای,0.0014175070103608553
اصلیاش,0.00045301208866679345
پروژههای,0.0017034656753217145
درآمد,0.0016989027432467018
خاک,0.0021056965079070543
آمده,0.0006716735272430794
پاسخ,0.0015748964797061072
امنیتی,0.0019253013768338722
باشد،,0.0011848008472823829
نارضایتیها,0.0009060241773335869
اجرای,0.0008801239322495525
گوش,0.0007898672315215886
مورد,0.0012321928811736783
معطلمانده,0.0007701205507335489
همشهری,0.0006380898508809256
سنتگرایی,0.0005500861076668205
آنگاه,0.0008556895008150542
عمدی,0.0019253013768338722
خوشبختی,0.0009937039364303856
دوست,0.0005500861076668205
رونق,0.0008106532112984725
اقتصادی,0.0005500861076668205
تاریخ,0.0004338707328076332
ممنوع,0.0012321928811736783
2,0.0011223140639607767
شور,0.0007879740066348328
گرد,0.0009060241773335869
بار,0.0005326180208527687
طولانیمدت,0.0005924004236411914
نشدنشان,0.0019253013768338722
اصلاحات,0.0013615003930602962
حالا,0.00145926078799501
زاگرسنشینان,0.0009937039364303856
است,0.004288351491371067
میکند,0.0012109272542462947
منفعتی,0.0007898672315215886
باغهای,0.0010268274009780651
فامیل,0.00045577846491494676
روند,0.00044778235149538627
نیست,0.001420044509301228
یعنی,0.0010843356943074551
برخلاف,0.00038506027536677447
مصرف,0.0014969688184110325
ژن,0.0010268274009780651
مدنی,0.0012321928811736783
محمد,0.0014002191831519071
کشاورزان,0.0019253013768338722
ابراز,0.0009937039364303856
براحتی,0.0007898672315215886
ادعاهای,0.000327710872652574
اصلا,0.0010720653566763682
نیز,0.0014668962871115217
بهانه,0.0016281356857577106
چند,0.002289126816520496
باغات,0.0010088717912576795
رفسنجان,0.0011671885641698415
طول,0.0003159756859285468
سطحی,0.0014668962871115217
پس,0.0012909778675279965
زاگرس،,0.0009937039364303856
آب,0.005581178042167826
شهرهایی,0.0009060241773335869
زاده,0.0017982532161189722
بین,0.0005104718807047404
نادانی,0.000823341743072162
کوتاهمدت,0.0009060241773335869
تجدیدنظرطلبی,0.0007898672315215886
فقر,0.00045301208866679345
امکان,0.0012835342512225814
قدرت,0.0010095423165417071
برآورد,0.00045301208866679345
پذیرفتی,0.0019253013768338722
شوق,0.0008325627575497827
مصرفی,0.00037534697110642675
تاکید,0.000327710872652574
زمانی,0.0009937039364303856
کشاورزی،,0.0006160964405868392
چیز,0.001992517730016527
بیکسی,0.004400688861334564
فقط,0.0040086089303986465
نرسد,0.0007701205507335489
94,0.0008325627575497827
چگونه,0.0006286698373335093
کویر,0.001915020094583576
درک,0.0003594872399329158
دلار,0.0013590362660003802
سنتی,0.0005500861076668205
بالایی,0.0004338707328076332
درباره,0.001869860368881833
غرب,0.0009060241773335869
هاشمیرفسنجانی،,0.0014002191831519071
در,0.005157267665480203
محمود,0.0014002191831519071
ماها,0.001621306422596945
تالابها,0.0006286698373335093
نرم,0.0008556895008150542
نزدیکی,0.0006160964405868392
انتخابات,0.002200344430667282
اصل,0.00036836006611719855
دز,0.00045301208866679345
مهد,0.0004338707328076332
جا,0.0003022311219665827
مسالهای,0.0007898672315215886
سرامیک,0.0006898268658172169
امید,0.0012835342512225814
نشانده,0.0019253013768338722
اعتراف,0.0009937039364303856
رشد,0.0008556895008150542
باقی,0.0009060241773335869
داشتن,0.001085872202376312
منابع,0.002534491378504538
لولهگذاری,0.0011022334806040277
سوم-,0.0011848008472823829
قوی,0.0012321928811736783
امروز,0.009338075660377277
یکی,0.0010090419546339398
محیطزیست,0.0009937039364303856
نیستم،,0.000327710872652574
مقدار,0.00045301208866679345
شناخته,0.0004338707328076332
بحران,0.0021128667956120863
روزگار,0.0018667522233218566
هنگفتی,0.0010268274009780651
صداقت,0.000327710872652574
تبختر,0.0007898672315215886
کاشی,0.0013615003930602962
آنقدر,0.0027575461424055882
پشت,0.0012835342512225814
روی,0.0006160964405868392
ظاهر,0.0019422264731820905
دلیل,0.001621306422596945
دارد,0.002116641858053342
جنگ,0.0008556895008150542
اگر,0.0009122727847970936
غضب,0.0012321928811736783
فراهم,0.0012835342512225814
بیش,0.0029581356182754683
سازندگی,0.0008325627575497827
ندارد-,0.0009626506884169361
ناتوانتر,0.0007898672315215886
اعتدال,0.0012835342512225814
مستعد,0.0009626506884169361
مسائل,0.000327710872652574
عیسی,0.0006286698373335093
ضعف,0.001621306422596945
است؛,0.00038506027536677447
سوداگری,0.0007898672315215886
خطر,0.0007701205507335489
عهده,0.0009937039364303856
سر,0.0008757008000507234
صرفهجویی,0.0004338707328076332
پاییندست,0.00038506027536677447
سیاه,0.0021056965079070543
فراموشی,0.0007898672315215886
رسانههای,0.002200344430667282
آبهای,0.0014668962871115217
60,0.0009060241773335869
ابتکار,0.000327710872652574
اگرچه,0.0016169918248444505
مناطق,0.0024339597085199613
علمی,0.0029385716816884727
تریبونهاست,0.0012835342512225814
نبردهاند,0.0007898672315215886
مواجهند,0.0007701205507335489
زیر,0.0010268274009780651
انتخاب,0.0015952246272023139
بودجه,0.0012321928811736783
صدها,0.001579734463043177
اکنون,0.0009453182976013711
اعتراض,0.000327710872652574
اخیر,0.0010268274009780651
فاقه,0.00045301208866679345
تصمیمگیری,0.001621306422596945
شود,0.0014920482780595016
نادان,0.0063808985088092554
«تالاب,0.003422758003260217
تهی,0.000327710872652574
زادگاه,0.0005500861076668205
هرگونه,0.000327710872652574
میلیارد,0.0013590362660003802
ماندن,0.0008325627575497827
قدرتی,0.0007701205507335489
وجود,0.002861190177167572
مستند,0.0025173055652152466
بافق,0.0008325627575497827
شیفت,0.001062235242391102
کارون,0.0018296972420687842
طریق,0.0006160964405868392
تعیین,0.0006160964405868392
اجرایی,0.0007701205507335489
کمآب,0.0005924004236411914
بهظاهر,0.0006286698373335093
محقق,0.0010268274009780651
داشت,0.0008288101487636968
کرخه,0.00045301208866679345
نمک,0.0006160964405868392
رها,0.0010912857700122198
همه,0.003345842509605802
ناکامیهای,0.0009060241773335869
پا,0.000547090974084651
قناتهای,0.000880137772266913
افراد,0.0010634830848015426
«ناآگاهی,0.001621306422596945
یک,0.0009315480486707315
تاسیس,0.0012835342512225814
تدبیر,0.0012835342512225814
قومگرایی,0.0024389212078115372
است،,0.0013833311182976033
کم,0.000831174335945953
سالیان,0.0004338707328076332
ـ,0.000327710872652574
تکبر,0.0007898672315215886
قناتها,0.0007189744798658316
برایشان,0.0019253013768338722
نشستن,0.0006160964405868392
دموکراتیک,0.0012321928811736783
«بحران,0.0023696016945647658
آنها,0.001789303477771447
تحلیل,0.0007898672315215886
«کمیل,0.0008325627575497827
اتفاق,0.0014877465717456735
گروه,0.002200344430667282
میکنند,0.0005752377872032518
همشهریها,0.0007701205507335489
نشان,0.0019307497705268544
اردکان,0.0008325627575497827
میپردازد,0.0007924172703080534
یزد,0.005260398518726169
کاره,0.0007898672315215886
هزینه,0.0007898672315215886
مهم,0.0057759041305016166
نوشابهسازی,0.0012835342512225814
مدعیان,0.001621306422596945
بهای,0.0017187515791358167
کمتوانتر,0.0006160964405868392
بدانید,0.0008556895008150542
طبیعی,0.001314180089903643
مربوط,0.0019462357503970203
انتقال,0.003415504711084993
حکایت,0.00038506027536677447
هوای,0.0009060241773335869
نوع,0.0017574328788851122
شهر,0.0030571186879184494
دیدگاههای,0.0005500861076668205
رودخانه,0.0010209437614094809
پیشرفت,0.0008106532112984725
مهندس,0.007701205507335489
طرح,0.000927775110218554
دیگر,0.004283700410167896
بهرهبرداری,0.0017113790016301084
عمده,0.004400688861334564
اصلی,0.0005104718807047404
یافته,0.0005104718807047404
ندارد,0.001111327447221838
وجوه,0.0005500861076668205
زایندهرود,0.0028710256845073784
افتاد-,0.0008106532112984725
کشور,0.002083470741235931
خارج,0.0007701205507335489
شد,0.0008469614595444794
منفی,0.0005500861076668205
کردن,0.0007898672315215886
دوران,0.0008325627575497827
بردن,0.0012985688193366204
خاتمی،,0.0014002191831519071
شده،,0.0013433470544861588
تلویزیون,0.0012321928811736783
شمالی,0.0009937039364303856
گسترده,0.0010013102275362217
اجتماعی,0.0008556895008150542
میروند,0.0009060241773335869
گرفته,0.0022256104075357476
مسؤولیت,0.0009937039364303856
97,0.0008106532112984725
منافع,0.0020268736439747045
سیاستمداران,0.0006598315794390242
کار,0.0006168218379751726
رابطه,0.0025064085795650105
آبادی,0.0010268274009780651
بر,0.0011534590673824327
بهشتی,0.0010268274009780651
غیاب,0.0012321928811736783
محلی,0.0017113790016301084
کسانی,0.002322681744463233
از,0.004008555317256935
تزلزل,0.0010268274009780651
ولی,0.0019163877848862824
انتهای,0.015402411014670978
دینِ,0.0007701205507335489
نماینده,0.000327710872652574
بیرق,0.0007898672315215886
وسیله,0.0014668962871115217
پیش،,0.000327710872652574
دستگاههای,0.0007701205507335489
اصفهان,0.0027562829513188246
هر,0.0008900267894981364
ناآگاهی,0.0029385716816884727
میکند،,0.0006160964405868392
میگویند،,0.0007898672315215886
بخواهد,0.0007898672315215886
اینکه,0.002079030250361895
5,0.0009060241773335869
روستاهای,0.0007898672315215886
نخلستانهای,0.0006160964405868392
8,0.00045301208866679345
کشاندهاند,0.0007898672315215886
قولهایی,0.000327710872652574
برخاسته,0.0010268274009780651
قم,0.000850786467841234
صاحبان,0.0010268274009780651
اذعان,0.00038506027536677447
اینان,0.0017113790016301084
سهم,0.0012321928811736783
نسبت,0.000327710872652574
سرچشمههای,0.0010470204983495063
عمیقتر,0.00045301208866679345
ملت,0.0017717323845860158
نهایی,0.0007898672315215886
متعدد,0.001062235242391102
زاگرسنشین,0.0009816766936629625
کامیابی,0.0010268274009780651
غیراصولی,0.0005924004236411914
صادرات,0.0005404354741989816
اساس,0.00045577846491494676
سیاستورزی,0.0005500861076668205
گتوند,0.0006160964405868392
نشدن,0.0009864716095443
داشته،,0.00045301208866679345
سخن,0.001963353387325925
درصدی,0.0008106532112984725
حکم,0.0007976123136011569
شکلی,0.0008556895008150542
میشود،,0.0009805163193205711
بعد,0.0014021421063079263
شنیدهایم,0.0012321928811736783
جوامع,0.0012321928811736783
ذهن,0.0012835342512225814
مابین,0.0005924004236411914
است-,0.0008106532112984725
وافر؛,0.0010268274009780651
همین,0.0027641836133590835
تصمیمی,0.0015575038312883001
نداشتهاند,0.0009937039364303856
هنوز,0.001621306422596945
فامیلبازی,0.0012321928811736783
زیادی,0.0006160964405868392
حوزه,0.0003190449254404628
آبانبارهایی,0.0004338707328076332
بیاید,0.0006160964405868392
وهله,0.001621306422596945
ساخته,0.0017107706272266978
حاد,0.0008556895008150542
بدبختی,0.0009937039364303856
کمنفوذ,0.0006160964405868392
هنگام,0.001621306422596945
شوربختانه,0.0007898672315215886
معتقدند,0.0005924004236411914
تامین,0.001347078574081954
ریاستجمهوری,0.0012321928811736783
چهارمحالوبختیاری,0.0008556895008150542
شادگان»,0.0017113790016301084
زنده,0.001085872202376312
«انتقال,0.001062235242391102
نمونه,0.003646227719319574
میدهد,0.0007819994768242831
بیان,0.0007924172703080534
ساکن,0.0014002191831519071
کرمان,0.0011698313932816968
گذر,0.0005500861076668205
کرده,0.002851644637294049
بیعملی,0.000327710872652574
یارانه,0.00045301208866679345
محصول,0.00045301208866679345
قبیلهای,0.001621306422596945
منبع:,0.010268274009780651
خبرها,0.00038506027536677447
اساسی,0.0009937039364303856
ارزش,0.00045301208866679345
